uid,model,category,source,k_eff,n_hallucination,n_partial,n_refusal,n_correct,p_hat,p_hat_partial_half,p_hat_partial_full,refusal_rate,k_half_even,k_half_odd,n_hall_even,n_hall_odd,p_hat_even,p_hat_odd,n_partial_even,n_partial_odd,n_truncated,mean_output_tokens,median_output_tokens
pool:borderline_fake_41,gpt-oss-120b,borderline_plausible_fake,pool,20,1,0,1,18,0.05,0.05,0.05,0.05,10,10,0,1,0.0,0.1,0,0,0,262.25,184.0
pool:borderline_fake_41,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,70.55,70.0
pool:borderline_fake_42,gpt-oss-120b,borderline_plausible_fake,pool,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,9,8,0.9,0.8,0,0,0,440.25,405.0
pool:borderline_fake_42,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,27.2,24.5
pool:borderline_fake_43,gpt-oss-120b,borderline_plausible_fake,pool,20,14,0,0,6,0.7,0.7,0.7,0.0,10,10,8,6,0.8,0.6,0,0,0,939.15,891.5
pool:borderline_fake_43,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,2,0,1,17,0.1,0.1,0.1,0.05,10,10,2,0,0.2,0.0,0,0,0,59.8,56.0
pool:borderline_fake_44,gpt-oss-120b,borderline_plausible_fake,pool,20,13,0,0,7,0.65,0.65,0.65,0.0,10,10,8,5,0.8,0.5,0,0,0,399.95,353.5
pool:borderline_fake_44,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,33.9,36.0
pool:borderline_fake_45,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,339.9,305.5
pool:borderline_fake_45,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,26.6,20.0
pool:borderline_fake_46,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,10,1808.0,2033.0
pool:borderline_fake_46,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,407.0,410.0
pool:borderline_fake_47,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,224.65,228.5
pool:borderline_fake_47,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,7,0,13,0.0,0.175,0.35,0.0,10,10,0,0,0.0,0.0,2,5,0,86.55,72.0
pool:borderline_fake_48,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,1012.55,1020.0
pool:borderline_fake_48,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,78.5,75.5
pool:borderline_fake_49,gpt-oss-120b,borderline_plausible_fake,pool,20,1,1,0,18,0.05,0.075,0.1,0.0,10,10,0,1,0.0,0.1,0,1,13,1727.55,2048.0
pool:borderline_fake_49,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,83.0,77.0
pool:borderline_fake_5,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,603.9,602.5
pool:borderline_fake_5,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,12,0,0,8,0.6,0.6,0.6,0.0,10,10,5,7,0.5,0.7,0,0,0,41.85,19.0
pool:borderline_fake_50,gpt-oss-120b,borderline_plausible_fake,pool,20,9,0,0,11,0.45,0.45,0.45,0.0,10,10,4,5,0.4,0.5,0,0,0,849.6,537.0
pool:borderline_fake_50,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,3,0,0,17,0.15,0.15,0.15,0.0,10,10,2,1,0.2,0.1,0,0,0,81.75,72.5
pool:borderline_fake_51,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,749.45,720.5
pool:borderline_fake_51,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,15,0,0,5,0.75,0.75,0.75,0.0,10,10,8,7,0.8,0.7,0,0,0,208.05,209.5
pool:borderline_fake_52,gpt-oss-120b,borderline_plausible_fake,pool,20,13,1,0,6,0.65,0.675,0.7,0.0,10,10,6,7,0.6,0.7,1,0,0,843.45,873.5
pool:borderline_fake_52,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,4,1,0,15,0.2,0.225,0.25,0.0,10,10,2,2,0.2,0.2,1,0,0,64.5,67.5
pool:borderline_fake_53,gpt-oss-120b,borderline_plausible_fake,pool,20,6,0,0,14,0.3,0.3,0.3,0.0,10,10,3,3,0.3,0.3,0,0,0,552.1,524.0
pool:borderline_fake_53,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,60.15,60.5
pool:borderline_fake_54,gpt-oss-120b,borderline_plausible_fake,pool,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,9,10,0.9,1.0,0,0,0,670.65,635.0
pool:borderline_fake_54,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,15,3,0,2,0.75,0.825,0.9,0.0,10,10,8,7,0.8,0.7,2,1,0,110.95,124.5
pool:borderline_fake_55,gpt-oss-120b,borderline_plausible_fake,pool,20,5,1,0,14,0.25,0.275,0.3,0.0,10,10,2,3,0.2,0.3,1,0,0,990.35,1085.0
pool:borderline_fake_55,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,73.6,69.0
pool:borderline_fake_56,gpt-oss-120b,borderline_plausible_fake,pool,20,6,0,0,14,0.3,0.3,0.3,0.0,10,10,2,4,0.2,0.4,0,0,0,497.5,427.0
pool:borderline_fake_56,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,60.8,59.5
pool:borderline_fake_59,gpt-oss-120b,borderline_plausible_fake,pool,20,6,0,0,14,0.3,0.3,0.3,0.0,10,10,3,3,0.3,0.3,0,0,0,603.0,589.0
pool:borderline_fake_59,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,58.75,57.0
pool:borderline_fake_6,gpt-oss-120b,borderline_plausible_fake,pool,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,9,7,0.9,0.7,0,0,0,441.15,402.0
pool:borderline_fake_6,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,33.8,27.0
pool:borderline_fake_60,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,1,1239.1,1284.0
pool:borderline_fake_60,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,78.25,71.5
pool:borderline_fake_61,gpt-oss-120b,borderline_plausible_fake,pool,20,14,0,0,6,0.7,0.7,0.7,0.0,10,10,7,7,0.7,0.7,0,0,0,877.15,983.0
pool:borderline_fake_61,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,1,1,0.1,0.1,0,0,0,77.3,60.5
pool:borderline_fake_62,gpt-oss-120b,borderline_plausible_fake,pool,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,1,1,0.1,0.1,0,0,0,690.85,545.0
pool:borderline_fake_62,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,63.8,63.5
pool:borderline_fake_63,gpt-oss-120b,borderline_plausible_fake,pool,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,10,9,1.0,0.9,0,0,0,386.65,369.5
pool:borderline_fake_63,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,1,19,0.0,0.0,0.0,0.05,10,10,0,0,0.0,0.0,0,0,0,43.3,38.5
pool:borderline_fake_64,gpt-oss-120b,borderline_plausible_fake,pool,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,9,10,0.9,1.0,0,0,17,1960.35,2048.0
pool:borderline_fake_64,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,13,2,1,4,0.65,0.7,0.75,0.05,10,10,7,6,0.7,0.6,0,2,0,229.1,248.5
pool:borderline_fake_65,gpt-oss-120b,borderline_plausible_fake,pool,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,8,8,0.8,0.8,0,0,2,1404.25,1592.5
pool:borderline_fake_65,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,1,1,1,17,0.05,0.075,0.1,0.05,10,10,0,1,0.0,0.1,1,0,0,95.45,83.0
pool:borderline_fake_66,gpt-oss-120b,borderline_plausible_fake,pool,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,7,10,0.7,1.0,0,0,0,555.0,510.5
pool:borderline_fake_66,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,1,0,0,38.2,33.5
pool:borderline_fake_67,gpt-oss-120b,borderline_plausible_fake,pool,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,9,10,0.9,1.0,0,0,0,1042.6,1049.0
pool:borderline_fake_67,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,1,1,18,0.0,0.025,0.05,0.05,10,10,0,0,0.0,0.0,1,0,0,45.2,50.0
pool:borderline_fake_68,gpt-oss-120b,borderline_plausible_fake,pool,20,18,0,0,2,0.9,0.9,0.9,0.0,10,10,9,9,0.9,0.9,0,0,0,322.6,294.0
pool:borderline_fake_68,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,25.9,22.0
pool:borderline_fake_69,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,442.6,416.0
pool:borderline_fake_69,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,4,5,1,10,0.2,0.325,0.45,0.05,10,10,1,3,0.1,0.3,3,2,0,39.1,35.0
pool:borderline_fake_7,gpt-oss-120b,borderline_plausible_fake,pool,20,12,0,0,8,0.6,0.6,0.6,0.0,10,10,7,5,0.7,0.5,0,0,0,638.9,544.0
pool:borderline_fake_7,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,2,18,0.0,0.0,0.0,0.1,10,10,0,0,0.0,0.0,0,0,0,44.9,45.0
pool:borderline_fake_70,gpt-oss-120b,borderline_plausible_fake,pool,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,9,10,0.9,1.0,0,0,0,495.5,425.0
pool:borderline_fake_70,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,11,0,0,9,0.55,0.55,0.55,0.0,10,10,6,5,0.6,0.5,0,0,0,41.9,40.0
pool:borderline_fake_71,gpt-oss-120b,borderline_plausible_fake,pool,20,8,0,1,11,0.4,0.4,0.4,0.05,10,10,5,3,0.5,0.3,0,0,0,963.05,1036.5
pool:borderline_fake_71,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,4,1,0,15,0.2,0.225,0.25,0.0,10,10,1,3,0.1,0.3,1,0,0,53.25,28.0
pool:borderline_fake_72,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,740.2,717.0
pool:borderline_fake_72,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,38.75,36.0
pool:borderline_fake_73,gpt-oss-120b,borderline_plausible_fake,pool,20,10,0,1,9,0.5,0.5,0.5,0.05,10,10,5,5,0.5,0.5,0,0,1,1134.0,1086.0
pool:borderline_fake_73,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,4,5,0,11,0.2,0.325,0.45,0.0,10,10,1,3,0.1,0.3,3,2,0,111.1,93.5
pool:borderline_fake_74,gpt-oss-120b,borderline_plausible_fake,pool,20,14,0,0,6,0.7,0.7,0.7,0.0,10,10,8,6,0.8,0.6,0,0,0,1070.5,1098.5
pool:borderline_fake_74,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,1,1,0,18,0.05,0.075,0.1,0.0,10,10,0,1,0.0,0.1,0,1,0,39.0,32.0
pool:borderline_fake_75,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,302.0,301.0
pool:borderline_fake_75,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,61.6,64.5
pool:borderline_fake_76,gpt-oss-120b,borderline_plausible_fake,pool,20,3,0,1,16,0.15,0.15,0.15,0.05,10,10,0,3,0.0,0.3,0,0,4,916.25,627.5
pool:borderline_fake_76,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,3,0,0,17,0.15,0.15,0.15,0.0,10,10,2,1,0.2,0.1,0,0,0,94.35,80.5
pool:borderline_fake_77,gpt-oss-120b,borderline_plausible_fake,pool,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,295.15,262.0
pool:borderline_fake_77,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,54.35,52.5
pool:borderline_fake_78,gpt-oss-120b,borderline_plausible_fake,pool,20,4,0,0,16,0.2,0.2,0.2,0.0,10,10,3,1,0.3,0.1,0,0,0,1222.85,1240.5
pool:borderline_fake_78,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,7,9,0.7,0.9,0,0,0,172.9,176.0
pool:borderline_fake_79,gpt-oss-120b,borderline_plausible_fake,pool,20,12,1,0,7,0.6,0.625,0.65,0.0,10,10,5,7,0.5,0.7,1,0,0,797.65,784.5
pool:borderline_fake_79,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,69.7,71.5
pool:borderline_fake_8,gpt-oss-120b,borderline_plausible_fake,pool,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,502.1,485.5
pool:borderline_fake_8,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,4,0,1,15,0.2,0.2,0.2,0.05,10,10,2,2,0.2,0.2,0,0,0,47.6,46.5
pool:borderline_fake_80,gpt-oss-120b,borderline_plausible_fake,pool,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,10,7,1.0,0.7,0,0,0,1039.2,1046.0
pool:borderline_fake_80,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,33.7,25.0
pool:borderline_fake_81,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,395.15,416.0
pool:borderline_fake_81,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,50.85,48.0
pool:borderline_fake_82,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,1173.65,1199.0
pool:borderline_fake_82,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,7,9,0.7,0.9,0,0,0,28.35,25.0
pool:borderline_fake_83,gpt-oss-120b,borderline_plausible_fake,pool,20,15,1,0,4,0.75,0.775,0.8,0.0,10,10,6,9,0.6,0.9,1,0,0,805.7,776.5
pool:borderline_fake_83,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,69.6,64.5
pool:borderline_fake_84,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,469.25,422.0
pool:borderline_fake_84,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,5,0,0,15,0.25,0.25,0.25,0.0,10,10,3,2,0.3,0.2,0,0,0,159.1,112.5
pool:borderline_fake_85,gpt-oss-120b,borderline_plausible_fake,pool,20,3,0,0,17,0.15,0.15,0.15,0.0,10,10,3,0,0.3,0.0,0,0,0,839.7,649.0
pool:borderline_fake_85,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,61.4,75.0
pool:borderline_fake_86,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,747.3,823.5
pool:borderline_fake_86,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,5,0,0,15,0.25,0.25,0.25,0.0,10,10,2,3,0.2,0.3,0,0,0,73.75,76.0
pool:borderline_fake_87,gpt-oss-120b,borderline_plausible_fake,pool,20,11,0,0,9,0.55,0.55,0.55,0.0,10,10,6,5,0.6,0.5,0,0,0,1133.05,1086.0
pool:borderline_fake_87,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,203.55,210.5
pool:borderline_fake_88,gpt-oss-120b,borderline_plausible_fake,pool,20,7,0,0,13,0.35,0.35,0.35,0.0,10,10,3,4,0.3,0.4,0,0,0,721.35,633.5
pool:borderline_fake_88,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,52.6,53.0
pool:borderline_fake_89,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,968.45,1045.5
pool:borderline_fake_89,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,72.65,74.0
pool:borderline_fake_9,gpt-oss-120b,borderline_plausible_fake,pool,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,10,9,1.0,0.9,0,0,12,1909.15,2048.0
pool:borderline_fake_9,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,11,0,0,9,0.55,0.55,0.55,0.0,10,10,4,7,0.4,0.7,0,0,0,431.3,438.0
pool:borderline_fake_90,gpt-oss-120b,borderline_plausible_fake,pool,20,11,1,0,8,0.55,0.575,0.6,0.0,10,10,6,5,0.6,0.5,0,1,0,1145.45,1329.0
pool:borderline_fake_90,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,3,0,0,17,0.15,0.15,0.15,0.0,10,10,2,1,0.2,0.1,0,0,0,103.25,75.0
pool:borderline_fake_91,gpt-oss-120b,borderline_plausible_fake,pool,20,5,2,0,13,0.25,0.3,0.35,0.0,10,10,2,3,0.2,0.3,1,1,0,1057.7,998.0
pool:borderline_fake_91,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,74.85,74.0
pool:borderline_fake_92,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,1062.7,1061.5
pool:borderline_fake_92,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,94.65,101.0
pool:borderline_fake_93,gpt-oss-120b,borderline_plausible_fake,pool,20,14,1,0,5,0.7,0.725,0.75,0.0,10,10,6,8,0.6,0.8,1,0,0,755.6,784.5
pool:borderline_fake_93,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,55.05,58.0
pool:borderline_fake_94,gpt-oss-120b,borderline_plausible_fake,pool,20,18,0,0,2,0.9,0.9,0.9,0.0,10,10,10,8,1.0,0.8,0,0,0,383.55,375.0
pool:borderline_fake_94,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,1,1,0,18,0.05,0.075,0.1,0.0,10,10,0,1,0.0,0.1,0,1,0,42.9,31.5
pool:borderline_fake_95,gpt-oss-120b,borderline_plausible_fake,pool,20,17,0,1,2,0.85,0.85,0.85,0.05,10,10,8,9,0.8,0.9,0,0,0,432.45,404.5
pool:borderline_fake_95,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,1,0,0,31.35,31.0
pool:borderline_fake_96,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,1036.35,975.5
pool:borderline_fake_96,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,102.0,82.0
pool:borderline_fake_97,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,764.35,763.0
pool:borderline_fake_97,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,1,0,1,18,0.05,0.05,0.05,0.05,10,10,0,1,0.0,0.1,0,0,0,36.3,26.0
pool:borderline_fake_98,gpt-oss-120b,borderline_plausible_fake,pool,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,346.2,275.0
pool:borderline_fake_98,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,9,10,0.9,1.0,0,0,0,85.1,75.0
pool:borderline_fake_99,gpt-oss-120b,borderline_plausible_fake,pool,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,8,9,0.8,0.9,0,0,0,443.6,388.0
pool:borderline_fake_99,llama-3.3-70b-turbo,borderline_plausible_fake,pool,20,9,0,0,11,0.45,0.45,0.45,0.0,10,10,2,7,0.2,0.7,0,0,0,36.6,36.0
v3:borderline_fake_0,gpt-oss-120b,borderline_plausible_fake,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,1115.45,1120.5
v3:borderline_fake_0,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,9,10,0.9,1.0,0,0,0,20.75,18.0
v3:borderline_fake_10,gpt-oss-120b,borderline_plausible_fake,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,7,9,0.7,0.9,0,0,0,641.2,645.5
v3:borderline_fake_10,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,10,9,1.0,0.9,0,0,0,54.0,34.0
v3:borderline_fake_11,gpt-oss-120b,borderline_plausible_fake,v3,20,3,1,0,16,0.15,0.175,0.2,0.0,10,10,0,3,0.0,0.3,1,0,0,773.1,672.5
v3:borderline_fake_11,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,60.55,60.0
v3:borderline_fake_12,gpt-oss-120b,borderline_plausible_fake,v3,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,10,9,1.0,0.9,0,0,0,722.1,707.5
v3:borderline_fake_12,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,9,1,0,10,0.45,0.475,0.5,0.0,10,10,4,5,0.4,0.5,1,0,0,42.15,24.0
v3:borderline_fake_13,gpt-oss-120b,borderline_plausible_fake,v3,20,14,0,1,5,0.7,0.7,0.7,0.05,10,10,6,8,0.6,0.8,0,0,0,744.35,708.0
v3:borderline_fake_13,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,8,1,1,10,0.4,0.425,0.45,0.05,10,10,5,3,0.5,0.3,1,0,0,35.5,34.5
v3:borderline_fake_14,gpt-oss-120b,borderline_plausible_fake,v3,20,15,0,0,5,0.75,0.75,0.75,0.0,10,10,7,8,0.7,0.8,0,0,10,1674.9,2047.5
v3:borderline_fake_14,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,105.65,110.5
v3:borderline_fake_15,gpt-oss-120b,borderline_plausible_fake,v3,20,10,0,0,10,0.5,0.5,0.5,0.0,10,10,4,6,0.4,0.6,0,0,7,1627.05,1778.0
v3:borderline_fake_15,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,7,0,0,13,0.35,0.35,0.35,0.0,10,10,3,4,0.3,0.4,0,0,0,361.0,354.5
v3:borderline_fake_16,gpt-oss-120b,borderline_plausible_fake,v3,20,15,0,0,5,0.75,0.75,0.75,0.0,10,10,6,9,0.6,0.9,0,0,1,1254.7,1295.0
v3:borderline_fake_16,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,47.65,55.5
v3:borderline_fake_17,gpt-oss-120b,borderline_plausible_fake,v3,20,5,0,0,15,0.25,0.25,0.25,0.0,10,10,3,2,0.3,0.2,0,0,0,447.6,295.0
v3:borderline_fake_17,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,3,1,0,16,0.15,0.175,0.2,0.0,10,10,1,2,0.1,0.2,0,1,0,97.3,80.5
v3:borderline_fake_19,gpt-oss-120b,borderline_plausible_fake,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,1010.3,1017.5
v3:borderline_fake_19,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,16,0,0,4,0.8,0.8,0.8,0.0,10,10,8,8,0.8,0.8,0,0,0,31.85,22.5
v3:borderline_fake_2,gpt-oss-120b,borderline_plausible_fake,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,1016.4,1022.0
v3:borderline_fake_2,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,2,0,1,17,0.1,0.1,0.1,0.05,10,10,1,1,0.1,0.1,0,0,0,55.8,59.0
